"Start.station.number","starthour","freq.x","freq.y","LATITUDE","LONGITUDE"
31266,21,862,1346,38.905607,-77.027137
31266,22,536,1082,38.905607,-77.027137
31266,23,332,677,38.905607,-77.027137
31267,0,176,251,38.908142,-77.038359
31267,1,79,104,38.908142,-77.038359
31267,2,49,65,38.908142,-77.038359
31267,3,20,35,38.908142,-77.038359
31267,4,21,10,38.908142,-77.038359
31267,5,199,22,38.908142,-77.038359
31267,6,416,106,38.908142,-77.038359
31267,7,764,744,38.908142,-77.038359
31267,8,2658,2927,38.908142,-77.038359
31267,9,2212,2220,38.908142,-77.038359
31267,10,965,934,38.908142,-77.038359
31267,11,940,849,38.908142,-77.038359
31267,12,1038,979,38.908142,-77.038359
31267,13,998,1049,38.908142,-77.038359
31267,14,909,850,38.908142,-77.038359
31267,15,782,950,38.908142,-77.038359
31267,16,1305,1066,38.908142,-77.038359
31267,17,2034,2517,38.908142,-77.038359
31267,18,2230,1895,38.908142,-77.038359
31267,19,1507,1434,38.908142,-77.038359
31267,20,1302,1187,38.908142,-77.038359
31267,21,713,811,38.908142,-77.038359
31267,22,424,535,38.908142,-77.038359
31267,23,260,372,38.908142,-77.038359
31268,0,309,253,38.916787,-77.028139
31268,1,330,95,38.916787,-77.028139
31268,2,235,57,38.916787,-77.028139
31268,3,170,30,38.916787,-77.028139
31268,4,58,22,38.916787,-77.028139
31268,5,175,153,38.916787,-77.028139
31268,6,314,280,38.916787,-77.028139
31268,7,1404,824,38.916787,-77.028139
31268,8,4159,890,38.916787,-77.028139
31268,9,1257,433,38.916787,-77.028139
31268,10,507,515,38.916787,-77.028139
31268,11,618,531,38.916787,-77.028139
31268,12,718,624,38.916787,-77.028139
31268,13,640,633,38.916787,-77.028139
31268,14,680,626,38.916787,-77.028139
31268,15,656,753,38.916787,-77.028139
31268,16,822,1300,38.916787,-77.028139
31268,17,1336,2938,38.916787,-77.028139
31268,18,1078,3241,38.916787,-77.028139
31268,19,931,2168,38.916787,-77.028139
31268,20,787,1335,38.916787,-77.028139
31268,21,730,944,38.916787,-77.028139
31268,22,686,623,38.916787,-77.028139
31268,23,492,447,38.916787,-77.028139
31269,0,112,137,38.887378,-77.001955
31269,1,50,40,38.887378,-77.001955
31269,2,31,42,38.887378,-77.001955
31269,3,89,32,38.887378,-77.001955
31269,4,52,124,38.887378,-77.001955
31269,5,40,69,38.887378,-77.001955
31269,6,422,505,38.887378,-77.001955
31269,7,578,664,38.887378,-77.001955
31269,8,1531,1421,38.887378,-77.001955
31269,9,1286,1287,38.887378,-77.001955
31269,10,836,1000,38.887378,-77.001955
31269,11,948,1052,38.887378,-77.001955
31269,12,1336,1254,38.887378,-77.001955
31269,13,1617,1445,38.887378,-77.001955
31269,14,1563,1181,38.887378,-77.001955
31269,15,1553,1113,38.887378,-77.001955
31269,16,1611,988,38.887378,-77.001955
31269,17,1607,1448,38.887378,-77.001955
31269,18,1513,1573,38.887378,-77.001955
31269,19,1120,1121,38.887378,-77.001955
31269,20,925,834,38.887378,-77.001955
31269,21,703,546,38.887378,-77.001955
31269,22,458,376,38.887378,-77.001955
31269,23,233,251,38.887378,-77.001955
31270,0,100,95,38.894851,-77.02324
31270,1,33,32,38.894851,-77.02324
31270,2,17,34,38.894851,-77.02324
31270,3,10,35,38.894851,-77.02324
31270,4,4,3,38.894851,-77.02324
31270,5,3,23,38.894851,-77.02324
31270,6,113,293,38.894851,-77.02324
31270,7,389,1028,38.894851,-77.02324
31270,8,1055,1756,38.894851,-77.02324
31270,9,691,1242,38.894851,-77.02324
31270,10,484,750,38.894851,-77.02324
31270,11,658,892,38.894851,-77.02324
31270,12,856,1234,38.894851,-77.02324
31270,13,1107,1180,38.894851,-77.02324
31270,14,1186,1204,38.894851,-77.02324
31270,15,1383,1129,38.894851,-77.02324
31270,16,1523,1404,38.894851,-77.02324
31270,17,2350,1918,38.894851,-77.02324
31270,18,1791,1831,38.894851,-77.02324
31270,19,1143,1112,38.894851,-77.02324
31270,20,848,724,38.894851,-77.02324
31270,21,674,488,38.894851,-77.02324
31270,22,457,274,38.894851,-77.02324
31270,23,221,176,38.894851,-77.02324
31271,0,135,176,38.892275,-77.013917
31271,1,67,85,38.892275,-77.013917
31271,2,34,50,38.892275,-77.013917
31271,3,8,27,38.892275,-77.013917
31271,4,17,27,38.892275,-77.013917
31271,5,27,59,38.892275,-77.013917
31271,6,234,310,38.892275,-77.013917
31271,7,506,803,38.892275,-77.013917
31271,8,1056,2910,38.892275,-77.013917
31271,9,702,2301,38.892275,-77.013917
31271,10,924,1274,38.892275,-77.013917
31271,11,1483,1586,38.892275,-77.013917
31271,12,1823,1863,38.892275,-77.013917
31271,13,1891,2015,38.892275,-77.013917
31271,14,1944,1958,38.892275,-77.013917
31271,15,2420,1897,38.892275,-77.013917
31271,16,3239,2098,38.892275,-77.013917
31271,17,3761,2447,38.892275,-77.013917
31271,18,2287,1742,38.892275,-77.013917
31271,19,1216,1146,38.892275,-77.013917
31271,20,973,878,38.892275,-77.013917
31271,21,831,772,38.892275,-77.013917
31271,22,499,556,38.892275,-77.013917
31271,23,275,345,38.892275,-77.013917
31272,0,57,51,38.886978,-77.013769
31272,1,39,35,38.886978,-77.013769
31272,2,14,22,38.886978,-77.013769
31272,3,13,20,38.886978,-77.013769
31272,5,7,161,38.886978,-77.013769
31272,6,45,738,38.886978,-77.013769
31272,7,268,1836,38.886978,-77.013769
31272,8,345,2849,38.886978,-77.013769
31272,9,347,1137,38.886978,-77.013769
31272,10,509,977,38.886978,-77.013769
31272,11,993,1113,38.886978,-77.013769
31272,12,1343,1540,38.886978,-77.013769
31272,13,1468,1628,38.886978,-77.013769
31272,14,1527,1591,38.886978,-77.013769
31272,15,1915,1469,38.886978,-77.013769
31272,16,3023,1416,38.886978,-77.013769
31272,17,3498,1363,38.886978,-77.013769
31272,18,1432,823,38.886978,-77.013769
31272,19,757,645,38.886978,-77.013769
31272,20,517,449,38.886978,-77.013769
31272,21,358,312,38.886978,-77.013769
31272,22,193,200,38.886978,-77.013769
31272,23,105,127,38.886978,-77.013769
31273,0,9,23,38.878433,-77.03023
31273,1,3,12,38.878433,-77.03023
31273,2,6,2,38.878433,-77.03023
31273,3,2,3,38.878433,-77.03023
31273,5,4,8,38.878433,-77.03023
31273,6,102,75,38.878433,-77.03023
31273,7,254,230,38.878433,-77.03023
31273,8,173,198,38.878433,-77.03023
31273,9,328,205,38.878433,-77.03023
31273,10,295,244,38.878433,-77.03023
31273,11,364,358,38.878433,-77.03023
31273,12,481,547,38.878433,-77.03023
31273,13,498,518,38.878433,-77.03023
31273,14,490,568,38.878433,-77.03023
31273,15,632,686,38.878433,-77.03023
31273,16,645,770,38.878433,-77.03023
31273,17,577,857,38.878433,-77.03023
31273,18,582,734,38.878433,-77.03023
31273,19,489,398,38.878433,-77.03023
31273,20,332,241,38.878433,-77.03023
31273,21,107,76,38.878433,-77.03023
31273,22,49,69,38.878433,-77.03023
31273,23,26,40,38.878433,-77.03023
31274,0,113,58,38.898243,-77.026235
31274,1,56,19,38.898243,-77.026235
31274,2,21,15,38.898243,-77.026235
31274,3,12,5,38.898243,-77.026235
31274,4,6,13,38.898243,-77.026235
31274,5,5,17,38.898243,-77.026235
31274,6,58,229,38.898243,-77.026235
31274,7,128,371,38.898243,-77.026235
31274,8,338,1206,38.898243,-77.026235
31274,9,260,1737,38.898243,-77.026235
31274,10,379,780,38.898243,-77.026235
31274,11,429,722,38.898243,-77.026235
31274,12,577,920,38.898243,-77.026235
31274,13,755,897,38.898243,-77.026235
31274,14,823,896,38.898243,-77.026235
31274,15,826,916,38.898243,-77.026235
31274,16,958,961,38.898243,-77.026235
31274,17,1440,1274,38.898243,-77.026235
31274,18,1554,1396,38.898243,-77.026235
31274,19,1205,802,38.898243,-77.026235
31274,20,814,427,38.898243,-77.026235
31274,21,574,238,38.898243,-77.026235
31274,22,404,194,38.898243,-77.026235
31274,23,212,111,38.898243,-77.026235
31275,0,123,195,38.901755,-77.051084
31275,1,67,150,38.901755,-77.051084
31275,2,30,106,38.901755,-77.051084
31275,3,23,73,38.901755,-77.051084
31275,4,16,76,38.901755,-77.051084
31275,5,103,360,38.901755,-77.051084
31275,6,386,740,38.901755,-77.051084
31275,7,1021,1463,38.901755,-77.051084
31275,8,1259,2090,38.901755,-77.051084
31275,9,1207,1448,38.901755,-77.051084
31275,10,737,761,38.901755,-77.051084
31275,11,760,742,38.901755,-77.051084
31275,12,866,809,38.901755,-77.051084
31275,13,776,824,38.901755,-77.051084
31275,14,811,814,38.901755,-77.051084
31275,15,912,915,38.901755,-77.051084
31275,16,1167,1016,38.901755,-77.051084
31275,17,2030,1870,38.901755,-77.051084
31275,18,2140,1634,38.901755,-77.051084
31275,19,1431,1023,38.901755,-77.051084
31275,20,1018,706,38.901755,-77.051084
31275,21,567,611,38.901755,-77.051084
31275,22,374,613,38.901755,-77.051084
31275,23,267,376,38.901755,-77.051084
31276,0,58,49,38.90366,-77.034846
31276,1,31,30,38.90366,-77.034846
31276,2,23,10,38.90366,-77.034846
31276,3,9,11,38.90366,-77.034846
31276,4,8,9,38.90366,-77.034846
31276,5,41,77,38.90366,-77.034846
31276,6,49,290,38.90366,-77.034846
31276,7,157,1569,38.90366,-77.034846
31276,8,525,2652,38.90366,-77.034846
31276,9,754,1122,38.90366,-77.034846
31276,10,596,627,38.90366,-77.034846
31276,11,765,636,38.90366,-77.034846
31276,12,1039,905,38.90366,-77.034846
31276,13,847,916,38.90366,-77.034846
31276,14,838,766,38.90366,-77.034846
31276,15,918,696,38.90366,-77.034846
31276,16,1938,654,38.90366,-77.034846
31276,17,2994,975,38.90366,-77.034846
31276,18,1304,974,38.90366,-77.034846
31276,19,749,599,38.90366,-77.034846
31276,20,492,307,38.90366,-77.034846
31276,21,251,216,38.90366,-77.034846
31276,22,169,161,38.90366,-77.034846
31276,23,111,111,38.90366,-77.034846
31277,0,104,133,38.89841,-77.039624
31277,1,64,63,38.89841,-77.039624
31277,2,41,42,38.89841,-77.039624
31277,3,7,18,38.89841,-77.039624
31277,4,4,56,38.89841,-77.039624
31277,5,52,74,38.89841,-77.039624
31277,6,52,385,38.89841,-77.039624
31277,7,317,2547,38.89841,-77.039624
31277,8,539,3473,38.89841,-77.039624
31277,9,492,1193,38.89841,-77.039624
31277,10,799,904,38.89841,-77.039624
31277,11,1303,1123,38.89841,-77.039624
31277,12,1578,1734,38.89841,-77.039624
31277,13,1710,1921,38.89841,-77.039624
31277,14,1883,1756,38.89841,-77.039624
31277,15,2133,1802,38.89841,-77.039624
31277,16,3339,1952,38.89841,-77.039624
31277,17,4156,1851,38.89841,-77.039624
31277,18,2289,1422,38.89841,-77.039624
31277,19,1125,900,38.89841,-77.039624
31277,20,740,672,38.89841,-77.039624
31277,21,572,460,38.89841,-77.039624
31277,22,387,342,38.89841,-77.039624
31277,23,252,205,38.89841,-77.039624
31278,0,194,261,38.912648,-77.041834
31278,1,106,134,38.912648,-77.041834
31278,2,63,99,38.912648,-77.041834
31278,3,34,35,38.912648,-77.041834
31278,4,20,19,38.912648,-77.041834
31278,5,114,55,38.912648,-77.041834
31278,6,431,255,38.912648,-77.041834
31278,7,1147,726,38.912648,-77.041834
31278,8,3239,1351,38.912648,-77.041834
31278,9,1436,1198,38.912648,-77.041834
31278,10,843,791,38.912648,-77.041834
31278,11,1015,980,38.912648,-77.041834
31278,12,1167,1136,38.912648,-77.041834
31278,13,1023,1098,38.912648,-77.041834
31278,14,1024,1109,38.912648,-77.041834
31278,15,993,1231,38.912648,-77.041834
31278,16,1306,1489,38.912648,-77.041834
31278,17,1879,2513,38.912648,-77.041834
31278,18,1943,2701,38.912648,-77.041834
31278,19,1393,2115,38.912648,-77.041834
31278,20,1072,1366,38.912648,-77.041834
31278,21,770,980,38.912648,-77.041834
31278,22,524,715,38.912648,-77.041834
31278,23,288,437,38.912648,-77.041834
31279,0,38,30,38.898412,-77.043182
31279,1,16,16,38.898412,-77.043182
31279,2,12,12,38.898412,-77.043182
31279,3,6,3,38.898412,-77.043182
31279,4,11,1,38.898412,-77.043182
31279,5,22,12,38.898412,-77.043182
31279,6,30,549,38.898412,-77.043182
31279,7,117,1670,38.898412,-77.043182
31279,8,557,2479,38.898412,-77.043182
31279,9,291,825,38.898412,-77.043182
31279,10,293,367,38.898412,-77.043182
31279,11,470,408,38.898412,-77.043182
31279,12,743,497,38.898412,-77.043182
31279,13,575,649,38.898412,-77.043182
31279,14,563,545,38.898412,-77.043182
31279,15,886,532,38.898412,-77.043182
31279,16,1486,662,38.898412,-77.043182
31279,17,3112,931,38.898412,-77.043182
31279,18,1183,407,38.898412,-77.043182
31279,19,521,202,38.898412,-77.043182
31279,20,336,136,38.898412,-77.043182
31279,21,229,80,38.898412,-77.043182
31279,22,145,48,38.898412,-77.043182
31279,23,67,19,38.898412,-77.043182
31280,0,124,129,38.913761,-77.027025
31280,1,109,99,38.913761,-77.027025
31280,2,104,40,38.913761,-77.027025
31280,3,40,23,38.913761,-77.027025
31280,4,15,12,38.913761,-77.027025
31280,5,113,15,38.913761,-77.027025
31280,6,610,99,38.913761,-77.027025
31280,7,1215,324,38.913761,-77.027025
31280,8,2585,370,38.913761,-77.027025
31280,9,602,265,38.913761,-77.027025
31280,10,407,307,38.913761,-77.027025
31280,11,578,443,38.913761,-77.027025
31280,12,693,449,38.913761,-77.027025
31280,13,607,503,38.913761,-77.027025
31280,14,481,532,38.913761,-77.027025
31280,15,545,630,38.913761,-77.027025
31280,16,578,909,38.913761,-77.027025
31280,17,747,1655,38.913761,-77.027025
31280,18,760,1935,38.913761,-77.027025
31280,19,584,1521,38.913761,-77.027025
31280,20,431,968,38.913761,-77.027025
31280,21,273,653,38.913761,-77.027025
31280,22,285,434,38.913761,-77.027025
31280,23,187,267,38.913761,-77.027025
31281,0,187,249,38.90864,-77.02277
31281,1,103,159,38.90864,-77.02277
31281,2,86,95,38.90864,-77.02277
31281,3,31,45,38.90864,-77.02277
31281,4,25,35,38.90864,-77.02277
31281,5,241,51,38.90864,-77.02277
31281,6,755,172,38.90864,-77.02277
31281,7,2073,574,38.90864,-77.02277
31281,8,1951,725,38.90864,-77.02277
31281,9,886,687,38.90864,-77.02277
31281,10,944,838,38.90864,-77.02277
31281,11,1106,896,38.90864,-77.02277
31281,12,1273,1228,38.90864,-77.02277
31281,13,1199,1260,38.90864,-77.02277
31281,14,1152,1287,38.90864,-77.02277
31281,15,1134,1489,38.90864,-77.02277
31281,16,1403,1988,38.90864,-77.02277
31281,17,2003,3608,38.90864,-77.02277
31281,18,2098,3299,38.90864,-77.02277
31281,19,1996,2401,38.90864,-77.02277
31281,20,1585,1792,38.90864,-77.02277
31281,21,1095,1186,38.90864,-77.02277
31281,22,775,902,38.90864,-77.02277
31281,23,397,428,38.90864,-77.02277
31282,0,124,201,38.912652,-77.036278
31282,1,93,112,38.912652,-77.036278
31282,2,52,61,38.912652,-77.036278
31282,3,29,24,38.912652,-77.036278
31282,4,17,11,38.912652,-77.036278
31282,5,146,77,38.912652,-77.036278
31282,6,455,264,38.912652,-77.036278
31282,7,1443,187,38.912652,-77.036278
31282,8,2019,407,38.912652,-77.036278
31282,9,678,282,38.912652,-77.036278
31282,10,501,280,38.912652,-77.036278
31282,11,602,397,38.912652,-77.036278
31282,12,723,581,38.912652,-77.036278
31282,13,640,571,38.912652,-77.036278
31282,14,586,555,38.912652,-77.036278
31282,15,476,605,38.912652,-77.036278
31282,16,611,971,38.912652,-77.036278
31282,17,765,2105,38.912652,-77.036278
31282,18,834,2218,38.912652,-77.036278
31282,19,765,1284,38.912652,-77.036278
31282,20,582,911,38.912652,-77.036278
31282,21,452,622,38.912652,-77.036278
31282,22,348,518,38.912652,-77.036278
31282,23,201,348,38.912652,-77.036278
31283,0,61,64,38.903658,-77.031737
31283,1,51,46,38.903658,-77.031737
31283,2,25,19,38.903658,-77.031737
31283,3,19,6,38.903658,-77.031737
31283,4,31,18,38.903658,-77.031737
31283,5,10,90,38.903658,-77.031737
31283,6,157,286,38.903658,-77.031737
31283,7,364,973,38.903658,-77.031737
31283,8,677,1952,38.903658,-77.031737
31283,9,614,1145,38.903658,-77.031737
31283,10,627,515,38.903658,-77.031737
31283,11,737,447,38.903658,-77.031737
31283,12,749,645,38.903658,-77.031737
31283,13,709,633,38.903658,-77.031737
31283,14,638,549,38.903658,-77.031737
31283,15,854,549,38.903658,-77.031737
31283,16,1375,690,38.903658,-77.031737
31283,17,2168,947,38.903658,-77.031737
31283,18,1296,951,38.903658,-77.031737
31283,19,735,525,38.903658,-77.031737
31283,20,415,348,38.903658,-77.031737
31283,21,288,257,38.903658,-77.031737
31283,22,158,247,38.903658,-77.031737
31283,23,139,200,38.903658,-77.031737
31284,0,16,27,38.893511,-77.041544
31284,1,23,17,38.893511,-77.041544
31284,2,6,12,38.893511,-77.041544
31284,3,5,3,38.893511,-77.041544
31284,4,2,3,38.893511,-77.041544
31284,6,6,209,38.893511,-77.041544
31284,7,14,643,38.893511,-77.041544
31284,8,70,1374,38.893511,-77.041544
31284,9,107,606,38.893511,-77.041544
31284,10,225,242,38.893511,-77.041544
31284,11,406,260,38.893511,-77.041544
31284,12,437,328,38.893511,-77.041544
31284,13,434,379,38.893511,-77.041544
31284,14,515,478,38.893511,-77.041544
31284,15,633,425,38.893511,-77.041544
31284,16,1090,412,38.893511,-77.041544
31284,17,1269,479,38.893511,-77.041544
31284,18,750,430,38.893511,-77.041544
31284,19,407,283,38.893511,-77.041544
31284,20,333,168,38.893511,-77.041544
31284,21,204,130,38.893511,-77.041544
31284,22,155,124,38.893511,-77.041544
31284,23,59,61,38.893511,-77.041544
31285,0,73,192,38.909394,-77.048728
31285,1,54,107,38.909394,-77.048728
31285,2,36,65,38.909394,-77.048728
31285,3,14,30,38.909394,-77.048728
31285,4,117,31,38.909394,-77.048728
31285,5,323,158,38.909394,-77.048728
31285,6,407,185,38.909394,-77.048728
31285,7,573,274,38.909394,-77.048728
31285,8,1032,677,38.909394,-77.048728
31285,9,988,568,38.909394,-77.048728
31285,10,608,543,38.909394,-77.048728
31285,11,603,500,38.909394,-77.048728
31285,12,589,555,38.909394,-77.048728
31285,13,566,628,38.909394,-77.048728
31285,14,545,671,38.909394,-77.048728
31285,15,488,664,38.909394,-77.048728
31285,16,627,1086,38.909394,-77.048728
31285,17,930,1664,38.909394,-77.048728
31285,18,1127,1533,38.909394,-77.048728
31285,19,881,1026,38.909394,-77.048728
31285,20,694,732,38.909394,-77.048728
31285,21,451,582,38.909394,-77.048728
31285,22,284,461,38.909394,-77.048728
31285,23,162,299,38.909394,-77.048728
31286,0,95,169,38.90843,-77.02714
31286,1,65,116,38.90843,-77.02714
31286,2,33,75,38.90843,-77.02714
31286,3,34,48,38.90843,-77.02714
31286,4,20,18,38.90843,-77.02714
31286,5,181,17,38.90843,-77.02714
31286,6,369,77,38.90843,-77.02714
31286,7,796,276,38.90843,-77.02714
31286,8,2072,324,38.90843,-77.02714
31286,9,521,248,38.90843,-77.02714
31286,10,487,320,38.90843,-77.02714
31286,11,552,329,38.90843,-77.02714
31286,12,594,419,38.90843,-77.02714
31286,13,525,466,38.90843,-77.02714
31286,14,467,437,38.90843,-77.02714
31286,15,475,469,38.90843,-77.02714
31286,16,567,628,38.90843,-77.02714
31286,17,715,1254,38.90843,-77.02714
31286,18,925,1612,38.90843,-77.02714
31286,19,780,1303,38.90843,-77.02714
31286,20,502,942,38.90843,-77.02714
31286,21,379,653,38.90843,-77.02714
31286,22,263,493,38.90843,-77.02714
31286,23,167,266,38.90843,-77.02714
31287,0,4,6,38.884377,-77.025791
31287,1,4,NA,38.884377,-77.025791
31287,3,3,5,38.884377,-77.025791
31287,5,2,9,38.884377,-77.025791
31287,6,31,91,38.884377,-77.025791
31287,7,65,323,38.884377,-77.025791
31287,8,70,896,38.884377,-77.025791
31287,9,103,709,38.884377,-77.025791
31287,10,191,242,38.884377,-77.025791
31287,11,292,179,38.884377,-77.025791
31287,12,488,279,38.884377,-77.025791
31287,13,453,362,38.884377,-77.025791
31287,14,386,248,38.884377,-77.025791
31287,15,450,223,38.884377,-77.025791
31287,16,840,229,38.884377,-77.025791
31287,17,1176,287,38.884377,-77.025791
31287,18,435,147,38.884377,-77.025791
31287,19,244,97,38.884377,-77.025791
31287,20,113,85,38.884377,-77.025791
31287,21,71,49,38.884377,-77.025791
31287,22,21,32,38.884377,-77.025791
31287,23,10,16,38.884377,-77.025791
31288,0,98,99,38.890493,-77.017253
31288,1,67,67,38.890493,-77.017253
31288,2,17,27,38.890493,-77.017253
31288,3,12,11,38.890493,-77.017253
31288,4,10,14,38.890493,-77.017253
31288,5,13,23,38.890493,-77.017253
31288,6,59,279,38.890493,-77.017253
31288,7,261,428,38.890493,-77.017253
31288,8,336,624,38.890493,-77.017253
31288,9,442,869,38.890493,-77.017253
31288,10,721,1253,38.890493,-77.017253
31288,11,1326,1575,38.890493,-77.017253
31288,12,1882,1994,38.890493,-77.017253
31288,13,2254,2218,38.890493,-77.017253
31288,14,2664,2473,38.890493,-77.017253
31288,15,3037,2680,38.890493,-77.017253
31288,16,3170,2333,38.890493,-77.017253
31288,17,2622,1968,38.890493,-77.017253
31288,18,1617,1679,38.890493,-77.017253
31288,19,1070,978,38.890493,-77.017253
31288,20,652,626,38.890493,-77.017253
31288,21,450,475,38.890493,-77.017253
31288,22,320,280,38.890493,-77.017253
31288,23,171,148,38.890493,-77.017253
31289,0,179,220,38.890544,-77.049379
31289,1,141,156,38.890544,-77.049379
31289,2,50,82,38.890544,-77.049379
31289,3,40,23,38.890544,-77.049379
31289,4,12,24,38.890544,-77.049379
31289,5,13,48,38.890544,-77.049379
31289,6,102,270,38.890544,-77.049379
31289,7,468,295,38.890544,-77.049379
31289,8,457,523,38.890544,-77.049379
31289,9,606,788,38.890544,-77.049379
31289,10,1270,1404,38.890544,-77.049379
31289,11,2155,1897,38.890544,-77.049379
31289,12,2406,2081,38.890544,-77.049379
31289,13,2455,2183,38.890544,-77.049379
31289,14,2398,2311,38.890544,-77.049379
31289,15,2493,2489,38.890544,-77.049379
31289,16,2371,2218,38.890544,-77.049379
31289,17,2137,2312,38.890544,-77.049379
31289,18,2005,1958,38.890544,-77.049379
31289,19,1443,1252,38.890544,-77.049379
31289,20,1196,1153,38.890544,-77.049379
31289,21,845,758,38.890544,-77.049379
31289,22,561,607,38.890544,-77.049379
31289,23,408,382,38.890544,-77.049379
31290,0,122,118,38.888097,-77.038325
31290,1,62,98,38.888097,-77.038325
31290,2,33,32,38.888097,-77.038325
31290,3,25,42,38.888097,-77.038325
31290,4,16,23,38.888097,-77.038325
31290,5,3,15,38.888097,-77.038325
31290,6,31,47,38.888097,-77.038325
31290,7,90,251,38.888097,-77.038325
31290,8,259,341,38.888097,-77.038325
31290,9,445,554,38.888097,-77.038325
31290,10,753,789,38.888097,-77.038325
31290,11,1265,1246,38.888097,-77.038325
31290,12,1516,1422,38.888097,-77.038325
31290,13,1663,1591,38.888097,-77.038325
31290,14,1848,1750,38.888097,-77.038325
31290,15,1800,1772,38.888097,-77.038325
31290,16,1652,1600,38.888097,-77.038325
31290,17,1615,1436,38.888097,-77.038325
31290,18,1359,1567,38.888097,-77.038325
31290,19,1033,976,38.888097,-77.038325
31290,20,769,697,38.888097,-77.038325
31290,21,471,491,38.888097,-77.038325
31290,22,392,380,38.888097,-77.038325
31290,23,237,260,38.888097,-77.038325
31291,0,18,16,38.90268,-77.035737
31291,1,13,12,38.90268,-77.035737
31291,2,9,1,38.90268,-77.035737
31291,3,2,2,38.90268,-77.035737
31291,4,1,1,38.90268,-77.035737
31291,5,6,10,38.90268,-77.035737
31291,6,17,103,38.90268,-77.035737
31291,7,52,281,38.90268,-77.035737
31291,8,172,785,38.90268,-77.035737
31291,9,258,831,38.90268,-77.035737
31291,10,200,278,38.90268,-77.035737
31291,11,185,203,38.90268,-77.035737
31291,12,204,246,38.90268,-77.035737
31291,13,225,250,38.90268,-77.035737
31291,14,199,220,38.90268,-77.035737
31291,15,225,269,38.90268,-77.035737
31291,16,301,258,38.90268,-77.035737
31291,17,982,341,38.90268,-77.035737
31291,18,910,292,38.90268,-77.035737
31291,19,453,140,38.90268,-77.035737
31291,20,265,83,38.90268,-77.035737
31291,21,128,83,38.90268,-77.035737
31291,22,112,69,38.90268,-77.035737
31291,23,44,57,38.90268,-77.035737
31292,0,17,12,38.892441,-77.048947
31292,1,1,6,38.892441,-77.048947
31292,2,2,5,38.892441,-77.048947
31292,4,2,1,38.892441,-77.048947
31292,7,12,158,38.892441,-77.048947
31292,8,36,395,38.892441,-77.048947
31292,9,47,302,38.892441,-77.048947
31292,10,48,99,38.892441,-77.048947
31292,11,99,92,38.892441,-77.048947
31292,12,172,114,38.892441,-77.048947
31292,13,202,126,38.892441,-77.048947
31292,14,267,150,38.892441,-77.048947
31292,15,297,136,38.892441,-77.048947
31292,16,333,138,38.892441,-77.048947
31292,17,528,115,38.892441,-77.048947
31292,18,246,88,38.892441,-77.048947
31292,19,146,56,38.892441,-77.048947
31292,20,90,31,38.892441,-77.048947
31292,21,23,14,38.892441,-77.048947
31292,22,14,34,38.892441,-77.048947
31292,23,23,21,38.892441,-77.048947
31293,0,1,NA,38.902814,-77.061043
31293,1,1,NA,38.902814,-77.061043
31293,7,2,2,38.902814,-77.061043
31293,8,1,11,38.902814,-77.061043
31293,10,8,18,38.902814,-77.061043
31293,11,15,23,38.902814,-77.061043
31293,12,12,14,38.902814,-77.061043
31293,13,29,39,38.902814,-77.061043
31293,14,23,33,38.902814,-77.061043
31293,15,19,30,38.902814,-77.061043
31293,16,31,26,38.902814,-77.061043
31293,17,23,26,38.902814,-77.061043
31293,18,22,12,38.902814,-77.061043
31293,19,14,8,38.902814,-77.061043
31293,20,10,1,38.902814,-77.061043
31293,21,4,3,38.902814,-77.061043
31293,22,3,5,38.902814,-77.061043
31293,23,3,NA,38.902814,-77.061043
31294,7,7,4,38.88345,-77.021741
31294,8,10,5,38.88345,-77.021741
31294,9,5,9,38.88345,-77.021741
31294,10,4,4,38.88345,-77.021741
31294,11,4,2,38.88345,-77.021741
31294,12,6,3,38.88345,-77.021741
31294,13,9,9,38.88345,-77.021741
31294,14,6,7,38.88345,-77.021741
31294,15,11,14,38.88345,-77.021741
31294,16,10,5,38.88345,-77.021741
31294,17,13,5,38.88345,-77.021741
31294,18,7,10,38.88345,-77.021741
31294,19,4,8,38.88345,-77.021741
31294,20,2,6,38.88345,-77.021741
31294,21,4,5,38.88345,-77.021741
31294,23,1,NA,38.88345,-77.021741
31300,0,33,30,38.944551,-77.063896
31300,1,14,40,38.944551,-77.063896
31300,2,2,20,38.944551,-77.063896
31300,3,3,17,38.944551,-77.063896
31300,4,4,187,38.944551,-77.063896
31300,5,5,100,38.944551,-77.063896
31300,6,167,74,38.944551,-77.063896
31300,7,270,215,38.944551,-77.063896
31300,8,458,762,38.944551,-77.063896
31300,9,296,519,38.944551,-77.063896
31300,10,315,204,38.944551,-77.063896
31300,11,299,228,38.944551,-77.063896
31300,12,271,264,38.944551,-77.063896
31300,13,292,271,38.944551,-77.063896
31300,14,354,277,38.944551,-77.063896
31300,15,225,269,38.944551,-77.063896
31300,16,297,495,38.944551,-77.063896
31300,17,647,692,38.944551,-77.063896
31300,18,754,561,38.944551,-77.063896
31300,19,452,404,38.944551,-77.063896
31300,20,311,341,38.944551,-77.063896
31300,21,198,213,38.944551,-77.063896
31300,22,151,204,38.944551,-77.063896
31300,23,72,53,38.944551,-77.063896
31301,0,39,43,38.938736,-77.087171
31301,1,35,27,38.938736,-77.087171
31301,2,21,19,38.938736,-77.087171
31301,3,16,10,38.938736,-77.087171
31301,4,19,11,38.938736,-77.087171
31301,5,15,19,38.938736,-77.087171
